A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1
4361342997,4698035383,5180918109,794056668,1837735270,4308227492,7793700861,4270560945,4438497286,3393168286,6927416750,7910130723,2410383143,6574369132,8745534140,4953955354,7444198474,5882327582,5872055601,7666098403
1204922380,2437200878,7897553189,488833314,4013725482,4506150231,3054393216,4528758525,4848467485,8337301524,7667877645,4623932807,2591856369,9045504145,3040549292,2768972908,3453939121,8742740290,548865774,2915741989
5296182354,132490761,4904466856,6485083884,6819218698,7893565767,5371619275,8106365127,1176052532,240241390,7555071276,3071066107,2592169268,6722428297,1948608285,1841631763,7725623391,1873857547,850147104,3758125528
3744100384,1862223506,5964608616,8536871578,4777181408,4404672208,1635824884,6625893483,5314788383,474231309,9041651727,1276255705,4559763036,1483114997,8653971746,6065159701,216724744,8956929569,7554266535,5222288785
1055244666,2315417510,8786554391,1578851760,633257263,2037551998,7637157627,8173940473,7409639443,6874247143,539963054,6128308765,2417372854,390866763,8894061489,7168933700,199372418,6443671923,247997920,323413388
8769514824,547625077,216180334,7408265071,6912600025,3250305713,3843249490,1558196324,2328690690,325608271,5780769998,4911976886,4544285558,196703230,4498033047,8202305044,5080409472,2212834524,2192325968,2927231156
1320812549,5824899824,6710452817,7062448012,8723955823,1338465260,3222282181,2130190011,3025150123,8513090692,6527584508,7926159945,7590369375,4828581571,7379331875,4897022282,2477164829,3435896030,8722943737,5005705598
8221160286,2453254962,1404547670,5628644783,4396883711,7596186870,2820461929,3499659279,4174639233,792474926,5149495859,4710892723,9016248472,3841708982,2311221851,3162948742,3761695654,6485714151,4551721688,2567532669
8191404995,2005392369,2551325416,4869362361,8443559448,1183153370,6497879118,888721827,7010758039,1779056393,8407487025,6954230315,975170186,7287121884,5165072480,7447266547,5177483871,925322694,4656786650,1157323776
590836782,7794667593,5028819387,2033809243,6674844121,7187170797,7551478931,4362597633,8591869216,7281684462,3684820385,4616887182,3911696224,2931094674,3144565004,2956403775,4559331214,3059782469,2636649031,5679925662
308039517,3249543259,2018835917,2502229218,7987877976,751140176,8780231736,518191170,4696860470,1743235225,4720649497,4739101809,8333121092,8698110293,3659837904,111275418,4766438256,5776218511,6482316362,8540823123
6844027185,230000584,8323111455,1076816352,5389191329,5278945525,4048184159,7112105208,5456599152,3507315468,3042153661,5776975653,6710975309,5421905196,3957738608,180409865,3840028105,1845330810,563394830,4688331396
8035313554,7163121940,6835472927,5344932975,1094726131,6973244133,7085857566,4034268100,6701591497,7341210554,410953592,7620252740,6066047847,5855215148,6314951241,5024194536,7229895266,4771166518,1980039684,231854303
4221239853,3706909080,5898856207,5084869534,2751893657,8562386404,6258965120,2004149296,8255269755,8593288942,5855243369,7919460285,5115879610,3923009414,8237922695,8773218140,3699395231,3733244479,7875638398,2791666334
4960070125,2954520827,2171628335,5832389856,8987469360,2140782951,3764964335,4841405090,2008559292,684558458,6580553202,1917298272,1248414925,4822962,2094207724,4829121696,5079106744,732065623,3188452616,6908944853
7831044034,7369833831,5578634419,5574889888,5335765184,8946671260,871854455,4733516720,8238951310,685873637,1032472610,7019988528,5925540523,8147405430,7814447956,292812599,986859717,1729097620,5940237305,7977401163
424538674,6787360452,2236653241,5044247313,7765988906,8089344414,4245715673,4862570883,7979931655,6030860422,1982534462,3718685118,5924242789,8592256016,8005938824,46101025,3398539270,6056173428,2391633761,3411154283
3790243206,1377271101,2731868815,8118784415,1934896150,1094015306,4295168658,4790304927,7200741566,505884925,1681898484,8197867457,6695141996,3235334437,5414312210,7659254852,1055139747,8708361041,2564425065,6957341746
1988426102,3992509315,3943953300,7294474152,3593756372,1283659206,8287354390,6581338740,3369013238,4146535875,8356270437,3019316733,2807085423,1236891566,1612302452,3594261448,7003779964,364261630,6839284738,5666816724
3571277942,2597518283,8312993483,746178770,2109967174,4235530853,8686596639,7312499437,8817196551,7866099294,9088930855,821691099,6464539249,2088960018,5731029200,4928825704,6191984203,8780520447,541971329,5549098002
3947129051,3682686808,4876291140,7627142766,6047913993,8641169319,5109512359,5255018201,5394120469,4079615258,1241496974,1801818066,2599789265,8521199454,2395663339,3749163077,4607688828,2544915706,7984765925,3154934208
2693838541,1991012037,4356786522,2961250175,5263301536,3706014625,2119203085,4374106684,8491302326,1977043346,2005294450,7274247645,117815645,4787893899,1886250600,4672968622,5471986696,780785802,2793853641,2454218018
6134994040,6541444963,3914125617,8781386265,5599025816,244372723,1928698367,1517986928,5929557191,5301054802,668878485,8777711537,6072190818,3875587920,1442132000,1676543515,8711097294,3692228966,7602868877,1822631989
1872408517,2759964562,7931032520,2285873055,6903789329,8077320090,8025701701,5915921483,4545574771,1323277761,4791137092,371098547,7084380743,3489383705,8844577444,8783381087,2297417432,5388293867,7874323406,1256584771
8435028876,2993768642,6328631691,2001021233,4105891909,2335221432,5829672203,1311755657,2221970154,3241099745,3250341709,8132316440,7989387433,3477472616,8782933889,1387795465,6871681626,3487248821,5273294736,3631855734
8778091736,7380388870,5703829292,211642601,5974583935,905923434,1703974761,4079580511,4004282063,85646343,513607926,8670562579,5460450595,1250217506,7579341234,896231899,4996686775,6333878792,1764008036,4574467971
6573184387,7834567043,3239223219,3846601364,2768087387,3801658865,3574911036,3085303580,1024145577,8450950056,1468621440,7129691640,157540941,8835207140,6856060730,1629571921,3366132037,7225426653,3909274077,2819003904
2040904648,7938912989,464066252,8416886996,5730515980,1413983650,9030482777,4802845779,4453245290,6546257272,5483669136,5943969182,8094789993,7332986448,6592908673,1876758176,1193537819,8676498355,4957702409,1733805632
1161808746,743713509,2165425185,5305407743,5199535385,5860077983,252499093,1309652501,5808232205,3978719598,2465064957,3142604741,8395316533,2429158032,3722669900,159437304,6186571664,4088431838,3221767809,3925977762
3400874253,1274609541,143639090,6968106871,5159186324,8379162584,2318010990,8288679930,2773780385,5300270503,7377975121,4514147841,1730358048,3347060575,8233695763,6127362108,6678347973,8638918685,1575618252,538245319
6873937501,5145983469,1201710385,7642317852,3224000688,7049269335,2455068342,2698590053,975511381,386670951,1522326999,5110137671,1406755014,4929587332,6626316299,1568032122,3535311780,5917807215,7992788686,1303565631
7930501762,518158710,3525090430,4964672477,8682404401,6157356597,8017688551,2262407925,2216832721,6076209379,2411839826,1838395001,8430222348,7117491852,6871433607,1118760631,8031090850,7978315537,2051594960,7420159175
3506310781,2747312915,6716911602,7158507528,1311317735,8466212793,7397067454,5503037818,593524282,8368772615,7759713621,2807302596,6548728927,4672492750,6771840563,7145616208,7721876445,3564882047,8551187148,3917327173
5268394997,4806417111,2339534395,5121961576,8749920622,4613270059,3900322329,43319953,2588791960,6909928166,846737909,6094151241,191092526,4829456804,6771806060,2822951529,698595848,8669911588,5703415518,4967946971
836091611,7263887501,5340248324,805639341,5754950095,6376249361,2139848304,5041840820,218679707,4232335376,5850765121,4172382487,275017810,5184457408,5594668620,3477420396,163758301,1975773788,6094437329,8461987704
4962529927,3214372712,3704744012,4175546572,5459159872,7690944112,3478392059,3393336312,1536515209,6632509226,5628882734,3393401263,3904726135,5929337862,4408504674,5258175721,7745505327,3834680029,7125138826,2225511772
7494021459,1144309087,4397975120,1259710030,1264971067,6378806485,6138840712,2458940293,8991792658,2266617039,8853992797,128759434,1783894943,2326036386,1449241574,6906478997,5706867404,3162349760,2422452677,7953455837
6958520007,8347657282,3654566607,5567121035,8057409566,1115640607,7704608946,7421193978,2927062826,281286141,6775710092,610470860,7244342840,1003109447,5274509482,3242175725,2124606518,7205614429,5985898737,7130371003
5539785198,1940994171,83735014,2232087907,478567171,1819339214,1499408212,2339569669,3098909939,4104590870,4079143525,2387072788,6117461095,5273780961,3325509524,192954179,8449300495,5536916336,3844304573,658732863
5228545603,3386385767,4049940196,1334683232,1886161623,4931419198,9089117022,6463579278,3441848332,2478475384,3407641879,1964949433,1946687140,5109673911,1431119189,347067833,2935817,3855985543,5186756613,3960312043
6647881970,439972342,2226246754,8804213748,4049982983,7223887616,4484555031,6918453527,2363375128,7091090385,8767792618,274080268,750793921,289619924,6245120418,2496554861,3713695697,8798833001,3697269106,4980692274
5014417120,7300353188,792870467,4961085231,7066962319,7961356530,7972930133,8005719573,2914747401,1684390209,8494857030,5939870259,5072130723,821108513,1276162657,8518479466,3139927455,5978733447,4469168506,3655487833
5539511139,329145783,9072755456,5044332516,8946005953,8365171580,8288971008,2990371001,5194630242,3935336896,6304167440,6536662490,1482412591,612276184,6567308291,7490567724,5816103392,4426552306,6478354136,5574524619
178596353,2111595823,4529881225,5672778101,7467313150,3209343612,873426662,8992408839,8468975631,423385002,3881263013,1285619915,6242074458,8528642171,806187269,4417660823,1331695268,2924028553,6743062759,7135076034
1445161536,5430820415,2193590668,4674780038,595866606,8092862136,448319705,5748417543,439876200,7012787255,1745891564,8364951656,4020656819,8384176788,6513104184,8356973149,4076666476,6018011209,113681586,7510792597
3893761798,2618508081,6446271046,2948797453,1251644054,6754033696,553159984,5948361034,1121937991,4035707335,5911281860,8529449456,436747975,8132022419,3538563528,322935101,1391911203,2994325988,8900730689,3904473158
439496446,8732470577,8171668442,464349542,5605088855,7919487043,8025484230,1462366144,3357009473,6035829163,6307969658,3871062412,720494034,1402579932,5140071949,2433986627,6399926061,3044324003,4651935793,8542394987
525167894,5613787070,8677836980,5796696073,7314534735,5052750772,8785367819,8328755537,5656899063,3934588121,4483289704,4211694425,998869683,6274999226,7501506800,5907107779,2967067785,106354843,4898654118,4886690196
2397886870,6522554632,9035300906,4492965177,3840632800,7369468746,8619106191,2719480735,6638499930,2055714178,6389727058,8994207178,2328424309,7737128692,8199207153,8657747396,2490767321,3204795588,5026842948,7964651458
3727526338,4995623823,8831409189,2862795,7493924714,8782308040,8117626839,9010716638,7877661518,642789432,4433514681,5510076388,5033957755,5162827605,2701916281,3718632515,3409965024,7856216152,7862615075,7603733145
6174387103,3805128327,6466539899,3938604764,1384975683,5632670167,5678740703,8879252389,1857506837,319229731,1909826865,2419983511,6515133556,1550556977,3411996847,2363430539,5640083919,5725485435,4640012826,1608294847
5052968394,358022554,3211890663,528506998,8037979965,4019490707,1101858177,7624273626,8633278307,7785699936,8267208053,8535321304,6972687655,8896997338,6920446190,5055906141,8124677589,1710955397,1254369692,1546441792
2357893069,3207876731,1032904423,3047251715,3909688989,8125756538,2837084098,7271064137,4396833316,8559726807,609256097,5881240365,9029006557,7487083552,8254537126,8296307496,8639811997,1503555720,5557933196,346607828
9002572265,1397513580,8090577596,6848214735,1788569998,744555053,7306248329,7791524308,6312119277,574736886,5904670418,2494447702,496395242,4078188869,6883180475,810774121,2010742289,5407148731,7484211740,2697152588
8993221959,8832613723,5425814923,7047955423,8953482484,3023549067,1614052942,3790139519,1662484978,7475310418,428347564,3039733174,1892042156,150704775,7720405254,3723519025,4492817123,4031112968,987705353,8279846821
3334276792,6931215961,7870164094,2016299652,6100409009,3032058621,6148799332,2644390940,9049223126,6979316791,4025731394,4543314739,648382367,2142475400,1840290940,2409385307,6699791446,1287127027,4166205290,7564416895
5235846343,7998778380,6503435580,3184524603,6400583115,3774138863,2828889884,8238791076,3457062879,4177705926,6429098877,5624011480,6840634414,886576577,1200884669,3679433892,4186834943,6380422314,5379856580,5852583076
2043450159,7690222411,2125147277,4058910204,9108142434,4018305806,9011818293,7849288880,6535398763,4861860017,3617793682,6376048985,6595166774,3597112569,8096680648,3853355735,5961718412,5517325426,5748634716,1945089512
4969549745,4395736748,4757769879,3977869337,2280224149,4722513407,5162093515,6877902071,6561432909,1659387543,4203127272,855059477,3248843619,7926281622,4349738520,7012353761,4757927295,4911537260,6553277933,573881665
4232176949,1059106712,3183157798,8862359719,8122496257,5799105175,5122858282,4396301769,7245878430,1846647951,7910369988,6844552274,6919108444,6016602634,741416585,1601953069,7920870383,3434785312,7099630762,2489770980
3508867322,7122891899,7214078006,3937414795,6952939034,5565673382,2313357314,5913888075,7194427256,2328558605,8361072875,2908514093,3441420515,1133023578,5060931466,7812145789,1455488893,6977449862,5353791650,8024482274
344391486,2673333485,8478810035,1563680716,6645482076,5246666947,1102129121,8781174268,6376011570,5111756251,6020184779,631725871,735420618,8062486260,7138802113,4240555710,911606041,6960584994,4103895874,8580281362
1095637308,3680150779,3125518634,468368901,8115682095,5003524531,6103076638,7573641258,4349560351,3947137890,4509041200,1148697330,4026299169,3405292411,2625099197,4520234349,3824348742,6643432036,2688790501,6376806054
5376960151,6470534892,5534696350,7254101970,8705053835,8527735571,5790611501,378002722,5787657839,2950157692,8201480121,7011733143,7316333193,3678884263,378588943,4388882499,1694108444,4909417523,5778243910,1019425287
7357772458,2939716017,7008721025,766719024,1211193049,6580159025,4459585667,1496963334,2213309058,8990613234,4694450489,8863824526,2681142097,2161048007,6947915379,4897650002,408378267,2250414255,815604948,1676705933
835822900,3761809331,1395369735,5063134329,3725467009,1005566680,6332723325,8164755929,3657348603,7146242448,5047366008,2304577272,2461487944,9092668273,4851100870,8581618468,1975163589,4015981944,3696281284,4269470514
4400314069,3436026808,1644149709,3773441060,7003091924,97450541,6347492275,7950318740,7605619275,7112106781,3888216700,6103007223,365100109,8798982989,6674218755,3517735560,3488674202,4500757950,5771191700,4050786997
5614170023,1232649715,912743113,814965531,4762762008,4409186343,3805967719,1923133708,7013463885,5954099476,8348940484,28013775,9009939444,3112796475,7063006338,643191534,7349779625,7351007521,137954399,3259936346
